customer_id,age,income,tenure_years,monthly_spend,support_calls,satisfaction_score,login_frequency,contract_months,city,plan,payment_method,churn
CUST100157,62.0,114948.47,5.0,156.74,4.0,8.96,20.89,1.0,Mumbai,Standard,UPI,1
CUST100420,54.0,89954.6,3.0,40.41,0.0,5.41,22.34,24.0,Delhi,Standard,Wallet,1
CUST101318,35.0,30809.84,13.0,14.22,3.0,6.41,16.29,36.0,Hyderabad,Premium,UPI,1
CUST100478,29.0,46014.47,11.0,94.69,2.0,7.21,14.65,12.0,Hyderabad,Premium,Card,0
CUST100616,26.0,75688.28,0.0,155.41,2.0,6.75,15.54,36.0,Mumbai,Basic,Card,0
CUST100655,20.0,41946.11,5.0,44.72,4.0,10.0,16.0,1.0,Bengaluru,Standard,UPI,0
CUST100947,61.0,80712.33,4.0,86.73,0.0,6.99,11.4,36.0,Delhi,Basic,Card,1
CUST100448,42.0,49929.58,6.0,135.17,0.0,8.95,15.55,12.0,Mumbai,Standard,Card,0
CUST100179,42.0,54653.68,3.0,168.56,2.0,5.16,8.27,24.0,Jaipur,Basic,Card,0
CUST100391,52.0,84297.83,13.0,40.62,4.0,6.24,23.0,24.0,Mumbai,Standard,UPI,0
CUST101302,38.0,94182.5,14.0,184.25,2.0,4.59,21.96,6.0,Jaipur,Premium,Card,0
CUST100650,44.0,38382.66,15.0,100.47,1.0,6.19,21.37,24.0,Delhi,Premium,UPI,0
CUST101253,18.0,76666.85,14.0,56.41,2.0,6.4,20.33,1.0,Jaipur,Premium,UPI,0
CUST101347,49.0,106588.7,12.0,27.79,3.0,4.63,14.92,1.0,Mumbai,Basic,UPI,0
CUST101106,55.0,38755.39,14.0,60.63,1.0,8.36,11.73,24.0,Delhi,Standard,Card,0
CUST101381,29.0,37709.91,7.0,63.78,0.0,1.82,14.27,24.0,Bengaluru,Standard,UPI,1
CUST100934,27.0,48879.35,0.0,66.49,1.0,3.85,6.53,12.0,Bengaluru,Basic,Card,1
CUST100797,34.0,30123.03,13.0,81.28,2.0,5.53,9.8,36.0,Hyderabad,Basic,UPI,1
CUST100753,52.0,44180.9,15.0,87.02,2.0,8.17,11.07,12.0,Bengaluru,Premium,Card,0
CUST101332,54.0,92415.11,7.0,68.64,1.0,5.54,9.45,1.0,Bengaluru,Premium,UPI,1
CUST100295,42.0,59934.67,9.0,104.94,3.0,7.54,26.96,24.0,Mumbai,Standard,UPI,1
CUST100561,49.0,49532.59,15.0,114.82,3.0,8.66,24.65,24.0,Delhi,Standard,UPI,0
CUST101273,40.0,97431.35,5.0,68.76,3.0,6.18,19.58,36.0,Mumbai,Basic,UPI,0
CUST100089,42.0,48790.04,15.0,50.92,1.0,3.92,20.25,6.0,Jaipur,Basic,UPI,1
CUST100989,32.0,62890.66,10.0,49.55,3.0,4.08,15.43,12.0,Jaipur,Standard,Card,0
CUST100941,64.0,32078.51,5.0,46.61,4.0,5.51,12.63,24.0,Hyderabad,Basic,Card,1
CUST100583,36.0,68710.45,5.0,30.96,4.0,6.48,18.89,12.0,Bengaluru,Standard,UPI,0
CUST100862,35.0,91964.86,3.0,92.89,1.0,7.39,22.04,6.0,Bengaluru,Premium,NetBanking,0
CUST101400,45.0,47671.41,8.0,142.57,4.0,2.96,6.66,36.0,Mumbai,Premium,UPI,1
CUST100705,45.0,55723.63,0.0,34.42,3.0,5.83,17.18,1.0,Hyderabad,Basic,UPI,1
CUST101229,34.0,60896.07,0.0,75.74,2.0,7.19,17.61,24.0,Delhi,Premium,NetBanking,0
CUST100291,57.0,43594.51,8.0,107.82,6.0,6.52,24.74,36.0,Bengaluru,Premium,UPI,0
CUST101431,51.0,33746.54,3.0,44.08,2.0,7.17,8.79,12.0,Hyderabad,Standard,Card,0
CUST100602,62.0,71253.9,0.0,74.8,2.0,5.45,28.33,24.0,Bengaluru,Basic,Wallet,0
CUST100349,23.0,20890.19,0.0,108.3,1.0,7.47,19.95,24.0,Hyderabad,Basic,Card,0
CUST100592,33.0,99249.41,14.0,130.91,3.0,5.81,20.26,24.0,Mumbai,Standard,Card,0
CUST101425,36.0,78226.61,0.0,59.27,4.0,5.9,9.95,6.0,Bengaluru,Standard,Wallet,0
CUST101025,19.0,91537.52,6.0,92.66,2.0,4.14,24.73,24.0,Jaipur,Standard,Card,0
CUST101145,27.0,59142.17,13.0,60.95,1.0,9.95,10.7,12.0,Delhi,Basic,Card,1
CUST100606,48.0,54550.16,2.0,62.83,4.0,7.31,15.55,12.0,Delhi,Basic,Wallet,0
CUST100459,33.0,54696.95,12.0,55.97,1.0,4.93,9.2,12.0,Mumbai,Standard,UPI,0
CUST100376,19.0,45378.44,10.0,74.5,5.0,9.44,23.83,12.0,Pune,Standard,Card,0
CUST100334,50.0,75168.95,9.0,62.61,0.0,7.82,27.99,36.0,Delhi,Premium,Card,0
CUST100766,54.0,50966.59,9.0,84.18,2.0,4.89,23.95,12.0,Hyderabad,Standard,Wallet,0
CUST101336,51.0,58838.86,13.0,81.78,1.0,7.02,22.89,12.0,Mumbai,Basic,Card,0
CUST101424,42.0,40642.24,6.0,171.47,2.0,6.59,15.7,24.0,Delhi,Standard,UPI,1
CUST101402,19.0,88137.14,15.0,74.99,0.0,8.35,24.56,1.0,Delhi,Premium,Wallet,0
CUST100681,54.0,110208.04,10.0,24.97,2.0,6.48,8.5,36.0,Delhi,Standard,UPI,0
CUST100329,44.0,47313.93,11.0,60.69,1.0,4.32,14.6,24.0,Bengaluru,Standard,UPI,1
CUST100319,65.0,60133.28,14.0,74.2,0.0,4.56,23.21,12.0,Bengaluru,Basic,Wallet,1
CUST101405,53.0,70836.59,5.0,99.01,4.0,7.61,16.96,1.0,Hyderabad,Basic,UPI,1
CUST100964,21.0,46877.86,2.0,122.22,2.0,8.6,17.26,6.0,Jaipur,Standard,Card,0
CUST100013,53.0,21570.47,1.0,84.75,2.0,7.8,34.21,24.0,Jaipur,Standard,Card,0
CUST100172,45.0,97605.9,13.0,77.89,2.0,6.34,29.78,1.0,Mumbai,Basic,UPI,0
CUST100261,48.0,40396.83,1.0,68.78,2.0,5.1,5.12,36.0,Hyderabad,Standard,Wallet,0
CUST100830,34.0,36324.46,1.0,77.69,3.0,8.98,16.88,36.0,Hyderabad,Premium,Card,0
CUST101375,55.0,50945.29,3.0,28.19,0.0,7.13,20.18,24.0,Mumbai,Basic,UPI,1
CUST101491,38.0,107894.0,12.0,150.3,3.0,7.09,27.15,36.0,Hyderabad,Basic,NetBanking,0
CUST100139,43.0,47118.86,11.0,143.94,1.0,9.98,8.69,24.0,Jaipur,Standard,UPI,1
CUST100550,53.0,34631.96,5.0,103.05,1.0,9.32,19.5,1.0,Mumbai,Basic,Wallet,0
CUST100620,55.0,71219.88,12.0,69.85,2.0,8.22,23.33,24.0,Hyderabad,Basic,UPI,0
CUST100856,44.0,57264.52,5.0,56.02,1.0,5.26,19.4,12.0,Mumbai,Premium,NetBanking,1
CUST101135,44.0,69618.15,4.0,101.18,2.0,6.66,18.46,36.0,Jaipur,Basic,Wallet,0
CUST100559,35.0,45811.82,13.0,83.41,4.0,6.68,21.62,24.0,Jaipur,Basic,Card,0
CUST100140,31.0,110440.56,0.0,99.93,1.0,8.17,17.19,36.0,Delhi,Basic,UPI,0
CUST101322,22.0,76431.44,12.0,151.03,3.0,8.23,19.71,12.0,Pune,Basic,Wallet,0
CUST100883,64.0,42016.72,15.0,90.42,5.0,5.45,23.22,6.0,Delhi,Basic,UPI,1
CUST100225,34.0,47268.92,6.0,82.5,3.0,7.83,19.08,12.0,Bengaluru,Basic,Card,0
CUST100835,23.0,38142.29,13.0,85.55,3.0,8.4,11.44,6.0,Delhi,Standard,NetBanking,0
CUST100410,49.0,36470.6,4.0,68.38,0.0,10.0,13.92,36.0,Pune,Standard,Card,0
CUST100326,55.0,45120.19,9.0,43.88,7.0,6.25,15.25,24.0,Hyderabad,Standard,Card,1
CUST100300,63.0,49969.97,9.0,61.64,1.0,9.55,19.36,1.0,Jaipur,Premium,NetBanking,0
CUST101097,32.0,56153.25,6.0,72.9,1.0,5.89,15.63,1.0,Hyderabad,Basic,UPI,0
CUST100747,39.0,40295.52,14.0,71.1,2.0,6.73,10.81,6.0,Delhi,Standard,NetBanking,1
CUST100679,38.0,77399.33,14.0,28.47,1.0,8.02,25.83,12.0,Hyderabad,Premium,Wallet,0
CUST101403,60.0,49349.28,6.0,92.37,1.0,5.74,3.03,12.0,Mumbai,Standard,UPI,1
CUST101094,24.0,36687.23,15.0,77.36,1.0,9.0,13.81,36.0,Mumbai,Premium,Wallet,0
CUST100882,39.0,59147.63,4.0,52.88,2.0,8.67,3.93,12.0,Bengaluru,Premium,Card,0
CUST100574,37.0,30530.05,11.0,36.64,4.0,10.0,15.95,12.0,Mumbai,Standard,UPI,0
CUST100504,33.0,66861.18,6.0,68.3,3.0,8.18,21.79,24.0,Delhi,Premium,NetBanking,0
CUST101494,31.0,58394.71,5.0,88.45,1.0,6.22,15.04,1.0,Pune,Standard,UPI,0
CUST100004,60.0,40800.79,0.0,169.13,1.0,8.61,19.79,24.0,Mumbai,Basic,Card,1
CUST100756,65.0,35080.4,7.0,80.95,3.0,8.23,24.07,24.0,Hyderabad,Basic,UPI,0
CUST100468,54.0,48052.34,12.0,111.77,3.0,8.32,16.56,6.0,Bengaluru,Basic,UPI,1
CUST100322,39.0,77139.56,12.0,68.76,3.0,7.34,14.46,36.0,Hyderabad,Standard,UPI,0
CUST100006,38.0,64094.82,8.0,38.31,1.0,7.56,14.9,1.0,Jaipur,Premium,UPI,0
CUST100985,23.0,30807.46,15.0,133.6,3.0,9.28,16.75,6.0,Delhi,Basic,Card,0
CUST100548,42.0,40108.2,1.0,122.35,4.0,8.23,24.74,24.0,Delhi,Premium,NetBanking,0
CUST100758,45.0,79294.11,9.0,163.24,3.0,8.14,17.95,6.0,Delhi,Basic,Card,0
CUST100040,38.0,113706.39,2.0,166.54,0.0,6.72,18.29,12.0,Pune,Premium,Card,0
CUST100543,21.0,83855.86,12.0,54.4,1.0,7.5,23.37,24.0,Hyderabad,Basic,UPI,0
CUST100243,36.0,30956.53,4.0,91.46,2.0,6.35,15.14,36.0,Mumbai,Basic,UPI,0
CUST100137,18.0,66767.16,4.0,52.0,6.0,7.36,31.94,24.0,Delhi,Standard,Card,1
CUST101197,26.0,65569.4,1.0,113.74,2.0,9.02,18.22,6.0,Delhi,Standard,Card,0
CUST100809,51.0,48005.75,8.0,107.66,4.0,6.9,15.1,12.0,Pune,Standard,UPI,0
CUST100782,49.0,54883.81,12.0,42.67,1.0,5.54,14.44,12.0,Jaipur,Basic,UPI,0
CUST101495,32.0,47521.64,7.0,121.84,1.0,8.15,11.35,1.0,Jaipur,Basic,UPI,1
CUST101138,53.0,34762.2,0.0,53.19,4.0,7.21,22.75,12.0,Pune,Standard,UPI,0
CUST101378,54.0,59689.78,14.0,51.31,1.0,7.21,18.1,12.0,Delhi,Standard,Wallet,0
CUST100582,58.0,63548.71,2.0,90.18,1.0,7.66,22.15,6.0,Bengaluru,Basic,UPI,0
CUST101487,24.0,61656.01,5.0,130.31,2.0,6.92,24.18,36.0,Delhi,Basic,NetBanking,0
CUST101168,65.0,102824.7,7.0,106.49,1.0,4.07,11.18,1.0,Mumbai,Basic,NetBanking,1
CUST101401,63.0,39616.57,12.0,118.62,3.0,7.74,4.59,36.0,Delhi,Premium,Card,0
CUST100377,44.0,67700.72,14.0,85.62,0.0,7.72,17.11,36.0,Jaipur,Standard,UPI,0
CUST100315,24.0,74302.44,4.0,118.37,2.0,8.44,18.27,24.0,Delhi,Basic,UPI,0
CUST100443,43.0,25740.64,7.0,134.01,1.0,9.37,30.61,24.0,Jaipur,Standard,Card,0
CUST100320,29.0,48935.87,14.0,65.97,1.0,6.68,28.61,36.0,Mumbai,Basic,Card,1
CUST101468,34.0,37615.18,7.0,187.82,3.0,7.08,18.0,36.0,Hyderabad,Premium,Card,0
CUST100803,38.0,50246.96,10.0,53.83,1.0,8.0,13.35,12.0,Hyderabad,Basic,Wallet,1
CUST101141,44.0,43029.35,9.0,110.21,3.0,4.45,15.21,36.0,Mumbai,Basic,UPI,0
CUST100425,22.0,70722.69,14.0,152.43,2.0,6.86,22.42,36.0,Hyderabad,Basic,Card,0
CUST100554,41.0,99934.84,5.0,49.97,5.0,4.78,12.0,6.0,Delhi,Standard,UPI,1
CUST100595,29.0,64860.51,0.0,108.79,3.0,6.1,33.54,24.0,Mumbai,Standard,Card,0
CUST100905,31.0,43856.28,1.0,120.03,0.0,9.31,22.21,24.0,Bengaluru,Standard,Card,0
CUST100918,42.0,34853.41,10.0,53.29,3.0,7.91,16.15,12.0,Hyderabad,Standard,UPI,0
CUST101213,34.0,107113.66,13.0,116.17,1.0,4.18,11.9,24.0,Pune,Basic,UPI,0
CUST101228,24.0,59311.89,0.0,110.28,1.0,8.3,8.98,24.0,Jaipur,Basic,UPI,0
CUST101342,34.0,55632.92,10.0,64.41,3.0,7.18,21.21,36.0,Jaipur,Premium,Wallet,0
CUST100228,22.0,68964.27,12.0,125.16,2.0,7.52,16.21,12.0,Jaipur,Premium,Card,0
CUST100723,65.0,37054.66,13.0,68.33,1.0,9.3,12.86,12.0,Delhi,Standard,UPI,1
CUST100820,32.0,37733.17,14.0,120.85,1.0,6.38,14.06,6.0,Delhi,Standard,UPI,0
CUST100991,25.0,47841.15,1.0,132.04,5.0,4.73,8.78,24.0,Pune,Standard,UPI,0
CUST101099,46.0,29243.07,13.0,46.15,1.0,6.97,7.41,12.0,Delhi,Standard,UPI,0
CUST100067,46.0,20021.02,13.0,57.81,2.0,10.0,24.7,36.0,Pune,Standard,Wallet,0
CUST100394,30.0,51402.12,8.0,81.12,3.0,3.62,14.18,12.0,Mumbai,Premium,NetBanking,0
CUST100580,53.0,69908.66,5.0,120.25,3.0,8.78,24.51,36.0,Jaipur,Premium,UPI,0
CUST101001,50.0,87754.31,1.0,53.61,2.0,8.87,22.59,36.0,Mumbai,Standard,NetBanking,1
CUST100212,54.0,88393.35,9.0,56.7,4.0,4.52,17.64,1.0,Mumbai,Basic,UPI,1
CUST101169,21.0,34704.89,7.0,53.2,4.0,6.81,21.06,36.0,Delhi,Basic,UPI,0
CUST101157,30.0,140385.21,7.0,65.08,5.0,7.58,15.99,24.0,Jaipur,Basic,Card,0
CUST100537,43.0,28055.59,15.0,35.63,0.0,5.44,28.69,12.0,Jaipur,Standard,UPI,0
CUST100725,30.0,42315.21,7.0,71.92,0.0,8.43,23.03,36.0,Mumbai,Premium,Wallet,0
CUST100086,64.0,56520.71,0.0,123.78,3.0,7.23,25.31,36.0,Hyderabad,Standard,Card,0
CUST101362,43.0,56564.14,5.0,120.16,3.0,5.67,23.34,1.0,Bengaluru,Standard,Card,1
CUST100273,22.0,51400.31,2.0,50.57,3.0,7.37,19.37,12.0,Jaipur,Standard,UPI,0
CUST100927,61.0,55970.38,10.0,122.98,0.0,4.14,17.53,12.0,Hyderabad,Basic,Card,1
CUST100669,50.0,60349.01,5.0,82.74,4.0,6.91,27.52,24.0,Delhi,Premium,UPI,1
CUST101363,46.0,90818.73,3.0,48.97,4.0,7.68,23.43,12.0,Bengaluru,Standard,UPI,0
CUST100631,54.0,37874.06,2.0,90.96,5.0,9.55,15.41,12.0,Mumbai,Basic,UPI,0
CUST101076,49.0,21224.78,5.0,40.9,1.0,6.75,14.6,12.0,Mumbai,Basic,NetBanking,1
CUST101443,59.0,29046.97,8.0,163.84,2.0,5.92,11.95,6.0,Jaipur,Premium,Card,1
CUST101008,55.0,52883.22,8.0,85.2,2.0,8.55,21.78,36.0,Delhi,Premium,Card,0
CUST100274,54.0,86084.56,15.0,40.67,3.0,6.64,19.39,12.0,Jaipur,Basic,NetBanking,1
CUST100731,64.0,67517.95,11.0,25.95,4.0,6.74,17.11,12.0,Delhi,Premium,NetBanking,1
CUST100363,20.0,87132.65,0.0,71.86,2.0,7.12,19.2,24.0,Delhi,Premium,Wallet,0
CUST100623,30.0,53220.95,7.0,95.02,1.0,8.92,18.24,12.0,Hyderabad,Premium,Card,0
CUST100003,32.0,53369.47,0.0,140.3,2.0,7.09,18.28,24.0,Delhi,Standard,Card,1
CUST100007,56.0,31000.46,2.0,113.18,3.0,9.48,22.19,36.0,Bengaluru,Standard,Card,0
CUST100312,65.0,42102.48,2.0,63.91,3.0,5.26,16.98,12.0,Mumbai,Basic,Card,1
CUST100671,23.0,71939.31,6.0,39.91,4.0,7.57,9.16,6.0,Hyderabad,Basic,Card,0
CUST100950,58.0,80965.47,5.0,69.38,2.0,4.46,30.38,24.0,Delhi,Premium,NetBanking,0
CUST101490,43.0,34472.33,4.0,100.95,5.0,6.76,20.67,12.0,Delhi,Standard,Wallet,0
CUST100216,36.0,87933.21,15.0,136.97,3.0,6.19,17.2,1.0,Hyderabad,Basic,NetBanking,1
CUST100692,18.0,68115.97,15.0,76.6,1.0,9.57,17.04,36.0,Mumbai,Premium,Card,0
CUST100028,61.0,41044.89,0.0,72.1,1.0,6.03,14.71,24.0,Jaipur,Basic,Card,1
CUST101089,57.0,52242.88,12.0,88.8,2.0,4.26,25.45,1.0,Jaipur,Standard,Card,1
CUST101133,62.0,57138.92,11.0,83.13,1.0,5.87,3.08,36.0,Delhi,Standard,NetBanking,0
CUST101177,46.0,89601.35,15.0,137.79,0.0,6.52,10.69,36.0,Delhi,Standard,UPI,0
CUST100639,34.0,53876.09,13.0,111.0,3.0,8.87,20.37,6.0,Delhi,Basic,Card,0
CUST100760,22.0,35809.42,4.0,100.29,0.0,7.46,20.62,12.0,Bengaluru,Premium,UPI,0
CUST100837,30.0,29859.46,8.0,27.4,7.0,8.68,20.12,24.0,Hyderabad,Basic,UPI,1
CUST100625,59.0,54097.28,0.0,242.62,4.0,9.16,17.28,36.0,Bengaluru,Standard,UPI,0
CUST100860,38.0,84121.61,14.0,107.42,1.0,5.7,22.09,1.0,Mumbai,Standard,Card,0
CUST100257,28.0,50267.58,10.0,57.59,2.0,9.03,18.49,24.0,Bengaluru,Premium,Card,0
CUST100026,29.0,32248.85,13.0,126.83,1.0,8.64,13.44,12.0,Bengaluru,Basic,Card,0
CUST100337,50.0,78475.64,12.0,85.51,3.0,6.4,13.46,24.0,Delhi,Premium,Card,0
CUST100573,34.0,79406.96,9.0,115.87,4.0,5.73,16.75,12.0,Hyderabad,Premium,UPI,1
CUST100048,43.0,60386.1,6.0,96.99,1.0,6.8,18.28,12.0,Mumbai,Basic,UPI,1
CUST100107,52.0,53863.01,11.0,41.34,5.0,6.01,25.35,1.0,Mumbai,Standard,UPI,0
CUST100350,52.0,121883.71,8.0,77.07,0.0,5.25,11.96,36.0,Hyderabad,Basic,NetBanking,1
CUST100056,64.0,69132.06,15.0,101.24,3.0,7.08,16.24,24.0,Jaipur,Basic,Wallet,0
CUST100818,50.0,62236.38,11.0,116.78,3.0,9.24,15.6,1.0,Bengaluru,Premium,Wallet,0
CUST100214,50.0,50175.13,8.0,28.46,3.0,6.56,16.39,6.0,Pune,Standard,Wallet,1
CUST100121,65.0,90376.41,1.0,131.55,3.0,5.66,18.13,12.0,Pune,Basic,Card,1
CUST100880,43.0,57863.55,5.0,30.87,4.0,8.84,11.15,12.0,Delhi,Basic,UPI,0
CUST100744,38.0,60106.52,0.0,123.1,3.0,7.8,17.21,1.0,Mumbai,Basic,UPI,0
CUST100073,53.0,58186.47,6.0,35.66,1.0,10.0,10.31,24.0,Bengaluru,Premium,UPI,0
CUST100789,51.0,37975.08,4.0,67.66,3.0,4.24,18.88,36.0,Bengaluru,Standard,UPI,0
CUST101027,18.0,50148.44,10.0,92.83,3.0,7.7,13.7,24.0,Delhi,Standard,NetBanking,0
CUST100046,31.0,27596.69,14.0,75.62,4.0,7.85,29.69,12.0,Mumbai,Premium,NetBanking,1
CUST101427,60.0,24027.17,2.0,76.19,1.0,8.45,25.37,24.0,Bengaluru,Standard,Wallet,0
CUST100524,61.0,55901.03,6.0,102.78,1.0,6.85,14.66,24.0,Bengaluru,Standard,UPI,0
CUST101217,42.0,51716.7,9.0,80.94,3.0,7.23,27.85,12.0,Bengaluru,Standard,UPI,1
CUST100800,40.0,92292.6,9.0,29.73,1.0,7.73,8.48,12.0,Delhi,Basic,Card,0
CUST100874,51.0,34925.32,11.0,142.71,3.0,8.39,13.16,12.0,Hyderabad,Basic,Wallet,0
CUST100940,53.0,58807.6,2.0,88.7,1.0,6.57,28.13,36.0,Pune,Basic,Card,0
CUST100534,43.0,41955.96,4.0,68.55,1.0,8.06,25.45,12.0,Jaipur,Premium,Wallet,0
CUST101146,57.0,46047.54,10.0,70.94,2.0,6.21,12.98,12.0,Delhi,Premium,UPI,1
CUST100604,56.0,59795.39,1.0,90.11,1.0,9.02,16.95,12.0,Hyderabad,Premium,Card,0
CUST100466,43.0,32199.16,6.0,85.46,5.0,8.95,17.09,24.0,Delhi,Basic,Card,0
CUST100825,46.0,64883.13,1.0,93.85,0.0,9.06,17.73,6.0,Bengaluru,Basic,Card,1
CUST101290,25.0,35190.35,12.0,73.59,0.0,8.69,11.17,12.0,Delhi,Standard,NetBanking,0
CUST100786,25.0,34073.43,6.0,173.5,3.0,7.86,11.72,12.0,Hyderabad,Standard,UPI,0
CUST100959,39.0,53155.02,6.0,63.84,1.0,9.42,13.05,12.0,Hyderabad,Basic,UPI,0
CUST100061,57.0,25604.8,0.0,73.2,5.0,6.96,17.49,24.0,Mumbai,Standard,Card,1
CUST101108,54.0,65765.36,15.0,45.54,0.0,7.82,31.04,36.0,Pune,Premium,UPI,0
CUST100093,32.0,36220.02,15.0,78.86,0.0,6.07,24.54,6.0,Bengaluru,Standard,Card,0
CUST100667,45.0,50752.39,11.0,108.23,2.0,5.38,10.33,12.0,Hyderabad,Premium,Card,0
CUST100794,22.0,19677.32,4.0,38.26,1.0,8.0,31.32,36.0,Bengaluru,Standard,NetBanking,1
CUST100195,61.0,97190.4,9.0,56.3,4.0,7.22,26.09,12.0,Jaipur,Standard,Card,1
CUST100281,33.0,30689.1,13.0,29.06,1.0,6.76,18.46,1.0,Bengaluru,Standard,UPI,0
CUST100696,28.0,36003.56,11.0,57.43,0.0,8.13,17.35,36.0,Bengaluru,Standard,UPI,0
CUST100360,49.0,32320.64,2.0,60.5,1.0,5.52,19.54,24.0,Hyderabad,Standard,NetBanking,0
CUST100520,50.0,86172.31,9.0,22.58,2.0,6.26,15.73,12.0,Pune,Standard,UPI,0
CUST101243,49.0,21634.6,8.0,103.03,2.0,6.77,13.48,6.0,Bengaluru,Basic,Card,1
CUST101456,54.0,76891.55,0.0,62.5,4.0,8.62,15.01,12.0,Jaipur,Premium,NetBanking,0
CUST100183,44.0,56568.9,14.0,134.8,1.0,9.35,24.28,12.0,Hyderabad,Standard,UPI,0
CUST101035,55.0,56392.84,0.0,71.7,0.0,5.81,15.81,36.0,Delhi,Premium,UPI,1
CUST100111,59.0,70673.0,5.0,97.91,3.0,8.2,29.08,12.0,Delhi,Standard,NetBanking,0
CUST100043,35.0,35811.77,0.0,76.13,0.0,6.69,24.35,24.0,Jaipur,Basic,NetBanking,0
CUST100926,43.0,68729.53,12.0,71.53,2.0,9.04,17.13,24.0,Hyderabad,Standard,UPI,0
CUST100205,20.0,49773.0,0.0,49.08,5.0,8.13,12.21,6.0,Jaipur,Premium,UPI,0
CUST101120,48.0,43746.45,9.0,139.71,4.0,9.55,21.36,1.0,Mumbai,Basic,Wallet,0
CUST100053,24.0,51916.57,9.0,63.58,3.0,8.68,18.92,36.0,Mumbai,Standard,UPI,0
CUST100546,46.0,72898.46,7.0,31.43,3.0,6.29,19.92,36.0,Pune,Standard,UPI,1
CUST101326,19.0,78349.05,5.0,47.06,1.0,6.84,21.48,24.0,Pune,Basic,UPI,0
CUST100906,24.0,105333.52,1.0,90.29,1.0,9.14,16.11,36.0,Mumbai,Premium,Card,0
CUST101031,42.0,122641.86,5.0,75.11,1.0,6.89,6.34,6.0,Delhi,Basic,Card,0
CUST101081,50.0,57717.2,10.0,67.15,4.0,5.54,14.91,1.0,Jaipur,Basic,UPI,1
CUST100184,30.0,38710.85,9.0,138.03,4.0,7.3,11.98,24.0,Pune,Standard,NetBanking,1
CUST100138,22.0,61363.9,10.0,55.51,4.0,9.96,35.0,12.0,Delhi,Standard,UPI,0
CUST100983,21.0,42698.22,8.0,109.75,3.0,6.33,25.76,24.0,Delhi,Standard,NetBanking,0
CUST100081,57.0,127304.85,0.0,59.36,3.0,6.72,14.24,12.0,Delhi,Premium,Card,0
CUST101223,60.0,27197.42,11.0,78.75,1.0,8.89,11.18,12.0,Hyderabad,Basic,Card,0
CUST100106,25.0,40676.03,3.0,77.26,1.0,7.04,19.1,1.0,Mumbai,Standard,Card,0
CUST100542,24.0,42739.71,6.0,82.97,2.0,7.5,10.25,24.0,Jaipur,Basic,Card,0
CUST101481,62.0,42543.67,4.0,46.25,1.0,6.65,20.88,6.0,Mumbai,Basic,NetBanking,1
CUST100481,43.0,58984.55,9.0,45.47,1.0,5.78,19.88,24.0,Delhi,Basic,Wallet,0
CUST100166,45.0,133183.86,12.0,103.2,1.0,8.14,18.28,1.0,Delhi,Premium,Card,0
CUST100249,24.0,115929.01,10.0,58.93,1.0,9.08,27.44,12.0,Delhi,Basic,NetBanking,0
CUST100308,21.0,69046.17,1.0,56.63,3.0,5.3,12.2,12.0,Delhi,Premium,UPI,0
CUST100447,26.0,96031.92,0.0,118.91,0.0,7.4,30.3,1.0,Bengaluru,Basic,NetBanking,0
CUST100755,38.0,48614.92,3.0,148.16,2.0,6.36,16.67,36.0,Bengaluru,Basic,UPI,1
CUST100335,45.0,52307.94,1.0,120.37,0.0,4.2,19.58,12.0,Delhi,Standard,Card,0
CUST100098,26.0,51352.88,11.0,97.84,3.0,6.07,11.12,12.0,Jaipur,Basic,UPI,0
CUST101079,40.0,37257.46,5.0,91.38,4.0,5.76,14.33,24.0,Jaipur,Standard,Card,0
CUST100738,50.0,56217.99,10.0,118.07,3.0,4.38,10.53,36.0,Pune,Premium,Card,0
CUST100847,33.0,136491.21,15.0,74.07,1.0,5.3,25.04,12.0,Jaipur,Standard,UPI,0
CUST101236,24.0,49957.0,9.0,71.5,0.0,8.16,16.36,36.0,Hyderabad,Premium,Wallet,0
CUST100103,41.0,48421.03,8.0,70.57,1.0,10.0,19.38,24.0,Delhi,Basic,UPI,0
CUST100435,33.0,65550.15,12.0,98.25,2.0,3.89,20.55,24.0,Mumbai,Standard,Card,1
CUST100075,48.0,35616.37,7.0,147.95,4.0,8.01,20.01,24.0,Bengaluru,Standard,UPI,0
CUST101353,19.0,44707.9,14.0,108.55,4.0,6.5,27.2,12.0,Pune,Basic,NetBanking,0
CUST100887,34.0,67265.32,11.0,74.26,0.0,6.69,10.59,24.0,Delhi,Basic,UPI,0
CUST101372,59.0,59765.4,12.0,167.91,2.0,5.95,23.77,12.0,Bengaluru,Basic,UPI,1
CUST100303,52.0,58788.57,5.0,55.71,2.0,7.01,24.12,6.0,Bengaluru,Basic,UPI,1
CUST101275,49.0,60721.38,11.0,176.54,0.0,7.67,20.14,24.0,Mumbai,Standard,NetBanking,1
CUST101234,45.0,83803.93,8.0,87.5,5.0,7.06,15.87,12.0,Pune,Basic,UPI,1
CUST100763,55.0,44311.41,13.0,57.54,1.0,8.68,20.95,12.0,Bengaluru,Basic,UPI,1
CUST100734,27.0,54609.85,9.0,72.97,1.0,3.95,6.56,6.0,Mumbai,Standard,Card,1
CUST100389,59.0,43128.68,7.0,89.41,0.0,9.74,27.86,6.0,Mumbai,Standard,UPI,0
CUST100236,26.0,66210.0,11.0,85.51,1.0,5.1,33.18,12.0,Delhi,Basic,Card,0
CUST101264,56.0,59046.25,10.0,71.09,1.0,4.7,22.23,1.0,Hyderabad,Basic,UPI,0
